date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:44	216949/216949	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:42%20GMT	https://html.cleanui.cloud/vendors/fullcalendar/dist/fullcalendar.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/fullcalendar/dist/fullcalendar.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:45	17342/17342	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2030%20Aug%202020%2008:10:44%20GMT	https://html.cleanui.cloud/vendors/summernote/dist/font/summernote.eot?1d9aeaaff0a8939558a45be6cd52cd4c	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/summernote/dist/font/summernote64fe.eot	(from https://html.cleanui.cloud/vendors/summernote/dist/summernote.css)
13:40:45	44342/44342	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:45%20GMT	https://html.cleanui.cloud/vendors/owl.carousel/dist/owl.carousel.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/owl.carousel/dist/owl.carousel.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:45	41127/41127	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:45%20GMT	https://html.cleanui.cloud/vendors/ionrangeslider/js/ion.rangeSlider.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/ionrangeslider/js/ion.rangeSlider.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:46	127625/127625	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:45%20GMT	https://html.cleanui.cloud/vendors/summernote/dist/summernote.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/summernote/dist/summernote.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:46	10604/10604	---M--	200	added ('OK')	font/woff	date:Sun,%2030%20Aug%202020%2008:10:46%20GMT	https://html.cleanui.cloud/vendors/summernote/dist/font/summernote.woff?1d9aeaaff0a8939558a45be6cd52cd4c	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/summernote/dist/font/summernote64fe.woff	(from https://html.cleanui.cloud/vendors/summernote/dist/summernote.css)
13:40:47	17600/17600	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:47%20GMT	https://html.cleanui.cloud/vendors/nestable/jquery.nestable.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/nestable/jquery.nestable.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:47	3752/3752	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:47%20GMT	https://html.cleanui.cloud/vendors/editable-table/mindmup-editabletable.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/editable-table/mindmup-editabletable.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:48	241983/241983	UR-MCZ	200	added ('OK')	application/javascript	date:Sun,%2030%20Aug%202020%2008:10:47%20GMT	https://html.cleanui.cloud/vendors/d3/d3.min.js	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/d3/d3.min.js	(from https://html.cleanui.cloud/versions/menu-left/dashboards-alpha.html)
13:40:49	17156/17156	---MCZ	200	added ('OK')	font/ttf	date:Sun,%2030%20Aug%202020%2008:10:48%20GMT	https://html.cleanui.cloud/vendors/summernote/dist/font/summernote.ttf?1d9aeaaff0a8939558a45be6cd52cd4c	/home/team-neha/websites/clean-UI-pro/html.cleanui.cloud/vendors/summernote/dist/font/summernote64fe.ttf	(from https://html.cleanui.cloud/vendors/summernote/dist/summernote.css)
